ID;time;ActPass;value;Intensity
vp37;1;Passive;-15,7419182099719;Low
vp37;1;Active;-23,0981531200409;Low
vp38;1;Passive;-17,1850584778385;High
vp38;1;Active;-24,3992751422375;High
vp38;1;Passive;-13,6211500529712;Low
vp38;1;Active;-25,9231404888052;Low
vp39;1;Passive;-32,7123104462624;High
vp39;1;Active;-32,8463740845276;High
vp39;1;Passive;-26,8223947969675;Low
vp39;1;Active;-17,0210779898809;Low
vp40;1;Passive;-1,53358910154691;High
vp40;1;Active;9,82129457777739;High
vp40;1;Passive;6,9066137666693;Low
vp40;1;Active;8,08302040073601;Low
vp41;1;Passive;-26,1676241163695;High
vp41;1;Active;-16,4665994021483;High
vp41;1;Passive;-20,1839342399803;Low
vp41;1;Active;-31,380809841156;Low
vp42;1;Passive;-20,7109664289951;High
vp42;1;Active;-24,9204253265935;High
vp42;1;Passive;-10,5234861071899;Low
vp42;1;Active;-26,314943131268;Low
vp43;1;Passive;12,5642371017886;High
vp43;1;Active;-10,789371683446;High
vp43;1;Passive;2,23808259358571;Low
vp43;1;Active;0,271596935218477;Low
vp44;1;Passive;-9,69901340126852;High
vp44;1;Active;-20,9317279898287;High
vp44;1;Passive;-21,0607067582011;Low
vp44;1;Active;8,03078706063284;Low
vp45;1;Passive;1,66068689786832;High
vp45;1;Active;-4,07703102967641;High
vp45;1;Passive;5,58625775381271;Low
vp45;1;Active;-22,1318865747452;Low
vp46;1;Passive;0,82044489707239;High
vp46;1;Active;-1,89904518145684;High
vp46;1;Passive;-9,45463015735801;Low
vp46;1;Active;-19,643670725489;Low
vp47;1;Passive;-12,9943554824702;High
vp47;1;Active;-16,2895267057098;High
vp47;1;Passive;-34,9342706117947;Low
vp47;1;Active;-17,5217084314851;Low
vp48;1;Passive;-8,66546589516336;High
vp48;1;Active;0,673211058720015;High
vp48;1;Passive;-29,7132172050476;Low
vp48;1;Active;-11,3226755388808;Low
vp49;1;Passive;-25,2417586263269;High
vp49;1;Active;-12,4120157103864;High
vp49;1;Passive;-2,05141792997625;Low
vp49;1;Active;-33,1836856717616;Low
vp50;1;Passive;-6,01021587520605;High
vp50;1;Active;-11,9729492726026;High
vp50;1;Passive;-14,1298459711586;Low
vp50;1;Active;-8,85759377490426;Low
vp52;1;Passive;-2,118238994224;High
vp52;1;Active;2,57506436720537;High
vp52;1;Passive;-12,4293405662067;Low
vp52;1;Active;9,00587680699102;Low
vp01;2;Passive;-9,13479416858312;High
vp01;2;Active;-16,575929770465;High
vp01;2;Passive;-4,88528488461021;Low
vp01;2;Active;-16,7040278311903;Low
vp02;2;Passive;-28,1769153504372;High
vp02;2;Active;-26,7839995085001;High
vp02;2;Passive;-11,973306127469;Low
vp02;2;Active;-29,741578507835;Low
vp03;2;Passive;4,39534954568883;High
vp03;2;Active;3,31737776554562;High
vp03;2;Passive;22,4816358993016;Low
vp03;2;Active;-21,9641937021529;Low
vp04;2;Passive;-46,4390243918039;High
vp04;2;Active;-53,2971266078949;High
vp04;2;Passive;-63,8377113723755;Low
vp04;2;Active;-51,6215303974152;Low
vp06;2;Passive;-36,701619846344;High
vp06;2;Active;-62,6278379592896;High
vp06;2;Passive;-6,89895878549898;Low
vp06;2;Active;-46,1983697004318;Low
vp07;2;Passive;-17,9365862805173;High
vp07;2;Active;-40,7848074388504;High
vp07;2;Passive;-42,328888376236;Low
vp07;2;Active;-30,8694386472702;Low
vp08;2;Passive;-31,7257825120687;High
vp08;2;Active;-25,4729935394423;High
vp08;2;Passive;-37,2545884027481;Low
vp08;2;Active;-7,87921936357406;Low
vp09;2;Passive;-22,2382526269369;High
vp09;2;Active;-37,8754513173103;High
vp09;2;Passive;-19,2967348889336;Low
vp09;2;Active;-52,3721418380737;Low
vp10;2;Passive;-35,6778756489754;High
vp10;2;Active;-48,1429250774384;High
vp10;2;Passive;-32,3602559623718;Low
vp10;2;Active;-40,6167967414856;Low
vp11;2;Passive;6,84573701567942;High
