ID;time;ActPass;value;Intensity
vp02;2;Active;-42,8960160570145;High
vp02;2;Passive;-20,0862799661942;Low
vp02;2;Active;-49,2093911027908;Low
vp03;2;Passive;0,407232497389661;High
vp03;2;Active;-6,83714490686543;High
vp03;2;Passive;6,28277303327387;Low
vp03;2;Active;-18,5173310509622;Low
vp04;2;Passive;-30,1231684603691;High
vp04;2;Active;-35,186444732666;High
vp04;2;Passive;-39,2307985963821;Low
vp04;2;Active;-29,7455041356087;Low
vp06;2;Passive;-17,6413168881708;High
vp06;2;Active;-43,0638059511185;High
vp06;2;Passive;1,42250378907658;Low
vp06;2;Active;-24,150859402738;Low
vp07;2;Passive;-7,80298133291426;High
vp07;2;Active;-29,5199381546974;High
vp07;2;Passive;-26,619020596981;Low
vp07;2;Active;-17,2028108171653;Low
vp08;2;Passive;-33,3497224872112;High
vp08;2;Active;-26,3247504629316;High
vp08;2;Passive;-36,2406175737381;Low
vp08;2;Active;-12,5804464157;Low
vp09;2;Passive;-29,5028008100986;High
vp09;2;Active;-25,3398312130552;High
vp09;2;Passive;-21,076620887369;Low
vp09;2;Active;-47,0723057479858;Low
vp10;2;Passive;-45,412821808815;High
vp10;2;Active;-48,5086719341278;High
vp10;2;Passive;-27,7097801121771;Low
vp10;2;Active;-46,5412581167221;Low
vp11;2;Passive;0,911562265095767;High
vp11;2;Active;-6,83191872726733;High
vp11;2;Passive;29,3571475810455;Low
vp11;2;Active;-14,9178582720757;Low
vp12;2;Passive;-29,850413506031;High
vp12;2;Active;-7,37246385285468;High
vp12;2;Passive;-15,8810917509794;Low
vp12;2;Active;-16,9804693347197;Low
vp13;2;Passive;-12,5074321968257;High
vp13;2;Active;-11,8182578352485;High
vp13;2;Passive;-1,30754251004278;Low
vp13;2;Active;-14,4777491398402;Low
vp14;2;Passive;-14,018518864763;High
vp14;2;Active;-22,7234539362751;High
vp14;2;Passive;5,83869449663791;Low
vp14;2;Active;-2,54473952843016;Low
vp15;2;Passive;-45,6514389019012;High
vp15;2;Active;-36,0690750994682;High
vp15;2;Passive;-32,3312092208862;Low
vp15;2;Active;-34,6946585168838;Low
vp16;2;Passive;-37,7939267368317;High
vp16;2;Active;-25,9880051443428;High
vp16;2;Passive;-27,1526227531433;Low
vp16;2;Active;-20,9789494848438;Low
vp17;2;Passive;-6,58024872919126;High
vp17;2;Active;-24,687274014473;High
vp17;2;Passive;-16,988168020105;Low
vp17;2;Active;-9,81309516027849;Low
vp18;2;Passive;-1,48095104838209;High
vp18;2;Active;-23,5189420080185;High
vp18;2;Passive;-15,8173129421787;Low
vp18;2;Active;-14,7743296610699;Low
vp19;2;Passive;-6,42814202367468;High
vp19;2;Active;-23,172550859279;High
vp19;2;Passive;-9,8691276396662;Low
vp19;2;Active;-18,6304919862747;Low
vp20;2;Passive;-19,7422779250145;High
vp20;2;Active;-22,2557331852913;High
vp20;2;Passive;-20,9153762254715;Low
vp20;2;Active;-30,4939853858948;Low
vp21;2;Passive;-10,6621289019054;High
vp21;2;Active;5,76620380628295;High
vp21;2;Passive;-11,6137869033432;Low
vp21;2;Active;-3,25082706277096;Low
vp23;2;Passive;-21,0175284376703;High
vp23;2;Active;-4,74927988229506;High
vp23;2;Passive;-32,5572559165955;Low
vp23;2;Active;-0,540041360642994;Low
vp24;2;Passive;-21,7213062562943;High
vp24;2;Active;-20,3714664521404;High
vp24;2;Passive;-9,48205717692198;Low
vp24;2;Active;-16,6359972267151;Low
vp25;2;Passive;-0,200228843304882;High
vp25;2;Active;-8,6797190279325;High
vp25;2;Passive;-5,74278044539629;Low
vp25;2;Active;6,79176263335533;Low
vp26;2;Passive;-53,9571978034973;High
vp26;2;Active;-57,6383282661438;High
vp26;2;Passive;-47,4329699621201;Low
vp26;2;Active;-52,6831949996948;Low
vp27;2;Passive;-16,5367376659808;High
vp27;2;Active;-29,7209991800247;High
vp27;2;Passive;-9,9607821179193;Low
vp27;2;Active;-24,3329811938894;Low
vp28;2;Passive;-38,3533970832825;High
vp28;2;Active;-43,0172095394135;High
vp28;2;Passive;-18,6923054530621;Low
vp28;2;Active;-31,0373947854042;Low
vp29;2;Passive;-2,98815417862441;High
vp29;2;Active;26,9485770566296;High
vp29;2;Passive;-14,55970215572;Low
vp29;2;Active;-18,7749432762079;Low
vp31;2;Passive;-9,77369612928107;High
vp31;2;Active;-9,69291421780689;High
vp31;2;Passive;0,378892857420957;Low
vp31;2;Active;-15,6685919992328;Low
vp32;2;Passive;-47,5549737167358;High
vp32;2;Active;-27,7799805290122;High
vp32;2;Passive;-18,731561689496;Low
vp32;2;Active;-43,1424376935959;Low
vp33;2;Passive;6,40885711243097;High
vp33;2;Active;-14,0476739953756;High
vp33;2;Passive;28,1484308627173;Low
vp33;2;Active;10,8424831753678;Low
vp34;2;Passive;-4,85484665255249;High
vp34;2;Active;-23,4886090993881;High
vp34;2;Passive;24,6466538283657;Low
vp34;2;Active;-18,3856898880377;Low
vp35;2;Passive;-9,45726306466665;High
vp35;2;Active;-27,5141181011703;High
vp35;2;Passive;5,05697156400139;Low
vp35;2;Active;-18,5049415871212;Low
vp36;2;Passive;3,12247521627368;High
vp36;2;Active;-29,3671115269661;High
vp36;2;Passive;4,16791146065562;Low
vp36;2;Active;-7,81649534088373;Low
vp37;2;Passive;-20,1700476647951;High
vp37;2;Active;-20,6395682737827;High
vp37;2;Passive;-24,8640856077671;Low
vp37;2;Active;-27,7658653774261;Low
vp38;2;Passive;-10,0035011787154;High
vp38;2;Active;-11,8259281081259;High
vp38;2;Passive;-9,7486673122067;Low
vp38;2;Active;-18,4502484111786;Low
vp39;2;Passive;-42,3511615991592;High
vp39;2;Active;-46,5020433292389;High
vp39;2;Passive;-38,8988878593445;Low
vp39;2;Active;-34,2350817651749;Low
vp40;2;Passive;-5,97977245801408;High
vp40;2;Active;10,2653862426849;High
vp40;2;Passive;5,54814796370664;Low
vp40;2;Active;10,0013931373823;Low
vp41;2;Passive;-43,176616312027;High
vp41;2;Active;-15,4930335388184;High
vp41;2;Passive;-8,55369193096831;Low
vp41;2;Active;-26,7003608341217;Low
vp42;2;Passive;-25,3185329796076;High
vp42;2;Active;-21,5061087237;High
vp42;2;Passive;-3,42013532791287;Low
vp42;2;Active;-33,0699785270691;Low
vp43;2;Passive;-16,0388725665589;High
vp43;2;Active;-23,633354537487;High
vp43;2;Passive;-15,1623167027235;Low
vp43;2;Active;-8,23002351603936;Low
vp44;2;Passive;-22,9914971553716;High
vp44;2;Active;-37,2168191356659;High
vp44;2;Passive;-17,144233079873;Low
vp44;2;Active;-0,984116892353166;Low
vp45;2;Passive;-36,1321034608297;High
vp45;2;Active;-54,5234091415405;High
vp45;2;Passive;-25,8886360521317;Low
vp45;2;Active;-50,2968016872406;Low
vp46;2;Passive;-15,0062541577669;High
vp46;2;Active;-3,35255125659518;High
vp46;2;Passive;-11,6330061418321;Low
vp46;2;Active;1,72179361882247;Low
vp47;2;Passive;-29,0453533930778;High
vp47;2;Active;-42,7995217485428;High
vp47;2;Passive;-35,7456273417473;Low
vp47;2;Active;-28,6883258106709;Low
vp48;2;Passive;-29,8202897033691;High
vp48;2;Active;-12,7624554083049;High
vp48;2;Passive;-16,327878154408;Low
vp48;2;Active;-23,530021399498;Low
vp49;2;Passive;-20,1372576389313;High
vp49;2;Active;10,547275819676;High
vp49;2;Passive;0,503845066829002;Low
vp49;2;Active;-21,4118790050521;Low
vp50;2;Passive;-18,7074532458782;High
vp50;2;Active;-33,2346198967986;High
vp50;2;Passive;-38,5977774820328;Low
vp50;2;Active;-24,72801833764;Low
vp52;2;Passive;-15,4926829768145;High
vp52;2;Active;-15,9321522511225;High
vp52;2;Passive;-22,188829818964;Low
vp52;2;Active;-4,58313879606896;Low
vp01;3;Passive;-1,342471615477;High
vp01;3;Active;-13,7560784021324;High
vp01;3;Passive;-4,824115709926;Low
vp01;3;Active;-5,54094203522542;Low
vp02;3;Passive;-31,9119127969742;High
vp02;3;Active;-21,0426406066418;High
vp02;3;Passive;4,09651807595743;Low
vp02;3;Active;-27,0585407733917;Low
vp03;3;Passive;4,91238461872423;High
vp03;3;Active;-4,01267141577724;High
vp03;3;Passive;8,70212546064117;Low
vp03;3;Active;-3,64826945709775;Low
vp04;3;Passive;-24,6716108613014;High
vp04;3;Active;-16,9996990167983;High
vp04;3;Passive;-19,5223316497803;Low
vp04;3;Active;-18,4788700009063;Low
vp06;3;Passive;-13,1645106517416;High
vp06;3;Active;-40,5567460327148;High
vp06;3;Passive;11,2875482672653;Low
vp06;3;Active;-7,64918902467098;Low
vp07;3;Passive;-2,95428153347969;High
vp07;3;Active;-15,4313040999181;High
vp07;3;Passive;-22,6395049607158;Low
vp07;3;Active;-9,44119750394765;Low
vp08;3;Passive;13,0033570633912;High
vp08;3;Active;19,219468775673;High
vp08;3;Passive;-30,0295980725288;Low
vp08;3;Active;23,0451291183755;Low
vp09;3;Passive;-14,9483380203266;High
vp09;3;Active;-15,3891680265637;High
vp09;3;Passive;-2,30176619509062;Low
vp09;3;Active;-37,0163976650238;Low
vp10;3;Passive;-46,3069547843933;High
vp10;3;Active;-27,415137557745;High
vp10;3;Passive;-20,74444787517;Low
vp10;3;Active;-26,9920955228806;Low
vp11;3;Passive;16,0302669590665;High
vp11;3;Active;6,08622175016918;High
vp11;3;Passive;16,5993372897636;Low
vp11;3;Active;-11,2800781197213;Low
vp12;3;Passive;-20,7646536171399;High
vp12;3;Active;21,1552861542297;High
vp12;3;Passive;1,32348140349239;Low
vp12;3;Active;3,63395607220675;Low
vp13;3;Passive;-4,90818877000641;High
vp13;3;Active;-0,766111177155748;High
vp13;3;Passive;4,66466068488057;Low
vp13;3;Active;-0,656919176179683;Low
vp14;3;Passive;3,68953309550695;High
vp14;3;Active;-13,2355580865415;High
vp14;3;Passive;1,98040286044532;Low
vp14;3;Active;7,25373871133686;Low
vp15;3;Passive;-42,2984396238327;High
vp15;3;Active;-34,610202466011;High
vp15;3;Passive;-18,8170906828437;Low
vp15;3;Active;-31,5461436092854;Low
vp16;3;Passive;-28,7626607151031;High
vp16;3;Active;-28,3797022395134;High
vp16;3;Passive;-29,5802684206963;Low
vp16;3;Active;-26,2298199324608;Low
vp17;3;Passive;-8,61678095216886;High
vp17;3;Active;-18,6460658459961;High
vp17;3;Passive;2,40538804931706;Low
vp17;3;Active;-5,4045610164993;Low
vp18;3;Passive;12,9098484933376;High
vp18;3;Active;-26,8709564524889;High
vp18;3;Passive;1,11794203409925;Low
vp18;3;Active;1,64187727354397;Low
vp19;3;Passive;-20,1950303835869;High
vp19;3;Active;-14,1292767689824;High
